,year,sex,profession,income,avg_income_per_profession
23493,46,X,civil servant,2735.57,6451.7128125
23494,46,M,fisher,1218.01,2224.0666071428573
23495,46,F,homemaker,80.93,-181.638
23496,46,M,farmer,1115.53,2178.8398360655738
23497,46,F,craftsman,2275.14,4674.946603773586
23498,46,F,farmer,1173.68,2178.8398360655738
23499,46,F,unemployed,83.9,-58.452352941176464
23500,46,F,farmer,1140.06,2178.8398360655738
23501,46,F,fisher,1151.14,2224.0666071428573
23502,46,X,fisher,1089.55,2224.0666071428573
23503,46,F,homemaker,88.54,-181.638
23504,46,F,farmer,1073.75,2178.8398360655738
23505,46,M,fisher,1085.69,2224.0666071428573
23506,46,F,service provider,2645.18,5971.781388888889
23507,46,M,fisher,1112.36,2224.0666071428573
23508,46,F,homemaker,91.74,-181.638
23509,46,F,service provider,2585.87,5971.781388888889
23510,46,M,farmer,1070.8,2178.8398360655738
23511,46,M,unemployed,89.57,-58.452352941176464
23512,46,M,farmer,1022.72,2178.8398360655738
23513,46,F,craftsman,2162.13,4674.946603773586
23514,46,M,service provider,2546.71,5971.781388888889
23515,46,F,homemaker,91.93,-181.638
23516,46,F,unemployed,84.61,-58.452352941176464
23517,46,F,farmer,956.75,2178.8398360655738
23518,46,M,farmer,1018.72,2178.8398360655738
23519,46,X,homemaker,86.15,-181.638
23520,46,M,fisher,1090.0,2224.0666071428573
23521,46,F,craftsman,1982.1,4674.946603773586
23522,46,M,craftsman,1909.94,4674.946603773586
23523,46,F,service provider,2493.74,5971.781388888889
23524,46,M,homemaker,87.6,-181.638
23525,46,M,craftsman,1924.65,4674.946603773586
23526,46,F,farmer,972.81,2178.8398360655738
23527,46,M,craftsman,1819.41,4674.946603773586
23528,46,M,unemployed,94.14,-58.452352941176464
23529,46,F,homemaker,93.69,-181.638
23530,46,F,fisher,956.51,2224.0666071428573
23531,46,F,farmer,949.3,2178.8398360655738
23532,46,M,civil servant,2242.51,6451.7128125
23533,46,F,child,0.0,0.0
23534,46,M,child,0.0,0.0
23535,46,F,child,0.0,0.0
23536,46,F,child,0.0,0.0
23537,46,F,child,0.0,0.0
23538,46,M,child,0.0,0.0
23539,46,F,child,0.0,0.0
23540,46,M,child,0.0,0.0
23541,46,M,child,0.0,0.0
23542,46,M,child,0.0,0.0
23543,46,M,child,0.0,0.0
23544,46,M,child,0.0,0.0
23545,46,M,child,0.0,0.0
23546,46,M,child,0.0,0.0
23547,46,F,child,0.0,0.0
23548,46,M,child,0.0,0.0
23549,46,F,child,0.0,0.0
23550,46,F,child,0.0,0.0
23551,46,F,child,0.0,0.0
23552,46,F,child,0.0,0.0
23553,46,F,child,0.0,0.0
23554,46,M,child,0.0,0.0
23555,46,X,child,0.0,0.0
23556,46,M,child,0.0,0.0
23557,46,F,child,0.0,0.0
23558,46,M,child,0.0,0.0
23559,46,F,child,0.0,0.0
23560,46,F,child,0.0,0.0
23561,46,F,child,0.0,0.0
23562,46,F,child,0.0,0.0
23563,46,M,child,0.0,0.0
23564,46,M,child,0.0,0.0
23565,46,M,child,0.0,0.0
23566,46,F,child,0.0,0.0
23567,46,F,child,0.0,0.0
23568,46,F,child,0.0,0.0
23569,46,F,child,0.0,0.0
23570,46,M,child,0.0,0.0
23571,46,M,child,0.0,0.0
23572,46,M,child,0.0,0.0
23573,46,M,child,0.0,0.0
23574,46,M,child,0.0,0.0
23575,46,F,child,0.0,0.0
23576,46,F,child,0.0,0.0
23577,46,M,child,0.0,0.0
23578,46,M,child,0.0,0.0
23579,46,M,child,0.0,0.0
23580,46,F,child,0.0,0.0
23581,46,M,child,0.0,0.0
23582,46,X,child,0.0,0.0
23583,46,M,child,0.0,0.0
23584,46,F,child,0.0,0.0
23585,46,F,child,0.0,0.0
23586,46,F,child,0.0,0.0
23587,46,M,child,0.0,0.0
23588,46,M,child,0.0,0.0
23589,46,M,child,0.0,0.0
23590,46,F,child,0.0,0.0
23591,46,F,child,0.0,0.0
23592,46,F,child,0.0,0.0
23593,46,M,child,0.0,0.0
23594,46,F,child,0.0,0.0
23595,46,M,child,0.0,0.0
23596,46,F,child,0.0,0.0
23597,46,F,child,0.0,0.0
23598,46,M,child,0.0,0.0
23599,46,F,child,0.0,0.0
23600,46,F,child,0.0,0.0
23601,46,F,child,0.0,0.0
23602,46,F,child,0.0,0.0
23603,46,M,child,0.0,0.0
23604,46,F,child,0.0,0.0
23605,46,M,child,0.0,0.0
23606,46,M,child,0.0,0.0
23607,46,F,child,0.0,0.0
23608,46,M,child,0.0,0.0
23609,46,F,child,0.0,0.0
23610,46,M,child,0.0,0.0
23611,46,F,child,0.0,0.0
23612,46,M,child,0.0,0.0
23613,46,F,child,0.0,0.0
23614,46,F,child,0.0,0.0
23615,46,M,child,0.0,0.0
23616,46,M,child,0.0,0.0
23617,46,F,child,0.0,0.0
23618,46,M,child,0.0,0.0
23619,46,M,child,0.0,0.0
23620,46,X,child,0.0,0.0
23621,46,F,child,0.0,0.0
23622,46,F,child,0.0,0.0
23623,46,M,child,0.0,0.0
23624,46,F,child,0.0,0.0
23625,46,F,child,0.0,0.0
23626,46,M,child,0.0,0.0
23627,46,F,child,0.0,0.0
23628,46,M,child,0.0,0.0
23629,46,F,child,0.0,0.0
23630,46,F,child,0.0,0.0
23631,46,F,child,0.0,0.0
23632,46,M,child,0.0,0.0
23633,46,F,child,0.0,0.0
23634,46,F,child,0.0,0.0
23635,46,M,child,0.0,0.0
23636,46,F,child,0.0,0.0
23637,46,F,child,0.0,0.0
23638,46,F,child,0.0,0.0
23639,46,F,child,0.0,0.0
23640,46,M,child,0.0,0.0
23641,46,M,child,0.0,0.0
23642,46,F,child,0.0,0.0
23643,46,M,child,0.0,0.0
23644,46,M,child,0.0,0.0
23645,46,M,child,0.0,0.0
23646,46,M,child,0.0,0.0
23647,46,F,child,0.0,0.0
23648,46,M,child,0.0,0.0
23649,46,X,child,0.0,0.0
23650,46,F,child,0.0,0.0
23651,46,F,child,0.0,0.0
23652,46,M,child,0.0,0.0
23653,46,X,child,0.0,0.0
23654,46,M,child,0.0,0.0
23655,46,F,child,0.0,0.0
23656,46,M,child,0.0,0.0
23657,46,F,child,0.0,0.0
23658,46,F,child,0.0,0.0
23659,46,F,child,0.0,0.0
23660,46,M,child,0.0,0.0
23661,46,F,child,0.0,0.0
23662,46,F,child,0.0,0.0
23663,46,M,child,0.0,0.0
23664,46,F,child,0.0,0.0
23665,46,F,child,0.0,0.0
23666,46,M,child,0.0,0.0
23667,46,F,child,0.0,0.0
23668,46,M,child,0.0,0.0
23669,46,F,child,0.0,0.0
23670,46,F,child,0.0,0.0
23671,46,M,child,0.0,0.0
23672,46,M,child,0.0,0.0
23673,46,F,child,0.0,0.0
23674,46,M,child,0.0,0.0
23675,46,F,child,0.0,0.0
23676,46,M,child,0.0,0.0
23677,46,F,child,0.0,0.0
23678,46,M,child,0.0,0.0
23679,46,F,child,0.0,0.0
23680,46,M,child,0.0,0.0
23681,46,F,child,0.0,0.0
23682,46,M,child,0.0,0.0
23683,47,M,farmer,2566.78,2269.745161290323
23684,47,F,farmer,2749.69,2269.745161290323
23685,47,F,service provider,8376.91,6039.24972972973
23686,47,M,civil servant,7418.68,6235.162424242425
23687,47,M,civil servant,9848.87,6235.162424242425
23688,47,F,retired,1751.51,1590.942
23689,47,M,retired,1440.42,1590.942
23690,47,M,civil servant,10457.44,6235.162424242425
23691,47,F,farmer,2864.02,2269.745161290323
23692,47,F,fisher,2982.52,2215.4029090909094
23693,47,M,service provider,9392.99,6039.24972972973
23694,47,F,fisher,2932.36,2215.4029090909094
23695,47,F,homemaker,-431.28,-185.5964
23696,47,F,fisher,3462.8,2215.4029090909094
23697,47,X,service provider,10171.16,6039.24972972973
23698,47,F,craftsman,7467.86,4753.794807692308
23699,47,F,unemployed,-391.29,-60.257222222222225
23700,47,M,homemaker,-374.7,-185.5964
23701,47,M,fisher,2793.43,2215.4029090909094
23702,47,M,service provider,7558.79,6039.24972972973
23703,47,M,farmer,3075.47,2269.745161290323
23704,47,M,homemaker,-377.92,-185.5964
23705,47,M,retired,4310.46,1590.942
23706,47,F,retired,1812.53,1590.942
23707,47,M,homemaker,-362.45,-185.5964
23708,47,F,fisher,4356.1,2215.4029090909094
23709,47,F,service provider,10877.28,6039.24972972973
23710,47,F,farmer,3068.24,2269.745161290323
23711,47,M,homemaker,-648.53,-185.5964
23712,47,M,retired,1406.07,1590.942
23713,47,M,farmer,2785.64,2269.745161290323
23714,47,F,fisher,3801.29,2215.4029090909094
23715,47,F,farmer,2286.26,2269.745161290323
23716,47,F,civil servant,10998.2,6235.162424242425
23717,47,X,farmer,2477.5,2269.745161290323
23718,47,M,unemployed,-316.17,-60.257222222222225
23719,47,M,farmer,2968.1,2269.745161290323
23720,47,F,farmer,3160.93,2269.745161290323
23721,47,M,retired,1672.47,1590.942
23722,47,F,retired,1835.8,1590.942
23723,47,M,craftsman,8419.24,4753.794807692308
23724,47,F,craftsman,8499.07,4753.794807692308
23725,47,F,homemaker,-383.26,-185.5964
23726,47,F,civil servant,9371.31,6235.162424242425
23727,47,F,farmer,3089.48,2269.745161290323
23728,47,M,service provider,9072.09,6039.24972972973
23729,47,F,farmer,3828.85,2269.745161290323
23730,47,F,retired,1647.42,1590.942
23731,47,F,farmer,3157.37,2269.745161290323
23732,47,M,craftsman,7118.98,4753.794807692308
23733,47,F,farmer,3882.83,2269.745161290323
23734,47,M,homemaker,-505.74,-185.5964
23735,47,F,homemaker,-208.04,-185.5964
23736,47,M,craftsman,8854.03,4753.794807692308
23737,47,F,service provider,6709.13,6039.24972972973
23738,47,X,farmer,3640.28,2269.745161290323
23739,47,F,fisher,2938.37,2215.4029090909094
23740,47,M,service provider,7615.66,6039.24972972973
23741,47,M,craftsman,5988.56,4753.794807692308
23742,47,M,fisher,3430.83,2215.4029090909094
23743,47,F,retired,1719.07,1590.942
23744,47,F,fisher,3287.72,2215.4029090909094
23745,47,F,homemaker,-593.03,-185.5964
23746,47,M,homemaker,-572.39,-185.5964
23747,47,M,farmer,3640.29,2269.745161290323
23748,47,F,fisher,3672.13,2215.4029090909094
23749,47,X,farmer,2336.77,2269.745161290323
23750,47,M,homemaker,-286.49,-185.5964
23751,47,M,craftsman,5118.87,4753.794807692308
23752,47,M,retired,3010.97,1590.942
23753,47,M,craftsman,8056.87,4753.794807692308
23754,47,M,retired,1693.2,1590.942
23755,47,M,farmer,3061.33,2269.745161290323
23756,47,F,civil servant,9380.19,6235.162424242425
23757,47,M,retired,1719.7,1590.942
23758,47,M,retired,3869.56,1590.942
23759,47,X,craftsman,6705.69,4753.794807692308
23760,47,X,civil servant,8023.1,6235.162424242425
23761,47,F,service provider,7344.19,6039.24972972973
23762,47,M,homemaker,-687.05,-185.5964
23763,47,X,farmer,3089.06,2269.745161290323
23764,47,F,farmer,4046.67,2269.745161290323
23765,47,M,civil servant,6906.28,6235.162424242425
23766,47,F,homemaker,-500.25,-185.5964
23767,47,M,service provider,7817.53,6039.24972972973
23768,47,F,retired,3355.62,1590.942
23769,47,F,retired,3430.71,1590.942
23770,47,M,retired,-468.04,1590.942
23771,47,M,retired,1320.98,1590.942
23772,47,M,retired,4108.08,1590.942
23773,47,M,retired,1531.4,1590.942
23774,47,M,civil servant,9443.79,6235.162424242425
23775,47,F,retired,-771.69,1590.942
23776,47,M,craftsman,7748.3,4753.794807692308
23777,47,F,service provider,8397.21,6039.24972972973
23778,47,M,homemaker,-614.25,-185.5964
23779,47,F,service provider,9214.71,6039.24972972973
23780,47,M,homemaker,-353.97,-185.5964
23781,47,F,craftsman,6551.72,4753.794807692308
23782,47,F,homemaker,-694.25,-185.5964
23783,47,M,craftsman,8188.51,4753.794807692308
23784,47,F,farmer,4174.83,2269.745161290323
23785,47,M,retired,3375.37,1590.942
23786,47,F,retired,-721.73,1590.942
23787,47,F,retired,-774.15,1590.942
23788,47,M,farmer,3338.25,2269.745161290323
23789,47,F,retired,-743.27,1590.942
23790,47,M,retired,4017.9,1590.942
23791,47,M,craftsman,7273.11,4753.794807692308
23792,47,F,farmer,3942.26,2269.745161290323
23793,47,F,craftsman,5921.7,4753.794807692308
23794,47,M,fisher,2928.32,2215.4029090909094
23795,47,F,retired,1967.45,1590.942
23796,47,F,civil servant,7990.81,6235.162424242425
23797,47,F,retired,4322.26,1590.942
23798,47,M,retired,-772.48,1590.942
23799,47,F,farmer,2719.1,2269.745161290323
23800,47,F,craftsman,5981.77,4753.794807692308
23801,47,M,craftsman,6132.11,4753.794807692308
23802,47,M,fisher,2865.22,2215.4029090909094
23803,47,M,retired,2448.98,1590.942
23804,47,F,retired,677.06,1590.942
23805,47,M,craftsman,6165.95,4753.794807692308
23806,47,F,fisher,3707.12,2215.4029090909094
23807,47,F,craftsman,6353.48,4753.794807692308
23808,47,F,fisher,4054.51,2215.4029090909094
23809,47,M,craftsman,6961.5,4753.794807692308
23810,47,F,unemployed,-698.37,-60.257222222222225
23811,47,M,service provider,10164.12,6039.24972972973
23812,47,M,civil servant,6498.12,6235.162424242425
23813,47,M,craftsman,5208.09,4753.794807692308
23814,47,F,retired,1385.66,1590.942
23815,47,M,homemaker,-712.28,-185.5964
23816,47,M,civil servant,9717.71,6235.162424242425
23817,47,M,retired,4542.27,1590.942
23818,47,F,farmer,3212.59,2269.745161290323
23819,47,F,fisher,4402.38,2215.4029090909094
23820,47,F,craftsman,5893.49,4753.794807692308
23821,47,F,retired,-466.16,1590.942
23822,47,M,retired,1831.34,1590.942
23823,47,F,civil servant,8117.18,6235.162424242425
23824,47,M,retired,978.23,1590.942
23825,47,M,homemaker,-515.06,-185.5964
23826,47,F,service provider,8254.55,6039.24972972973
23827,47,F,craftsman,8091.04,4753.794807692308
23828,47,F,service provider,7661.55,6039.24972972973
23829,47,F,homemaker,-439.33,-185.5964
23830,47,M,retired,4319.2,1590.942
23831,47,F,fisher,2734.92,2215.4029090909094
23832,47,F,civil servant,7880.76,6235.162424242425
23833,47,M,homemaker,-660.51,-185.5964
23834,47,M,fisher,2919.03,2215.4029090909094
23835,47,M,farmer,3831.64,2269.745161290323
23836,47,F,fisher,3001.77,2215.4029090909094
23837,47,M,retired,-763.22,1590.942
23838,47,F,service provider,8927.4,6039.24972972973
23839,47,F,retired,-713.09,1590.942
23840,47,F,retired,-884.31,1590.942
23841,47,M,civil servant,7667.49,6235.162424242425
23842,47,M,civil servant,8323.52,6235.162424242425
23843,47,F,fisher,2683.78,2215.4029090909094
23844,47,M,farmer,2958.24,2269.745161290323
23845,47,M,retired,-785.87,1590.942
23846,47,F,homemaker,-254.65,-185.5964
23847,47,M,fisher,2727.2,2215.4029090909094
23848,47,F,service provider,6574.98,6039.24972972973
23849,47,M,fisher,2565.93,2215.4029090909094
23850,47,F,service provider,6484.41,6039.24972972973
23851,47,F,service provider,6285.41,6039.24972972973
23852,47,M,farmer,2469.75,2269.745161290323
23853,47,M,farmer,2488.76,2269.745161290323
23854,47,F,craftsman,5080.2,4753.794807692308
23855,47,X,unemployed,-154.46,-60.257222222222225
23856,47,F,farmer,2504.23,2269.745161290323
23857,47,M,farmer,2415.04,2269.745161290323
23858,47,M,fisher,2549.66,2215.4029090909094
23859,47,F,craftsman,4358.1,4753.794807692308
23860,47,M,homemaker,-123.1,-185.5964
23861,47,F,service provider,5703.58,6039.24972972973
23862,47,F,civil servant,6157.6,6235.162424242425
23863,47,F,homemaker,-105.14,-185.5964
23864,47,M,fisher,2373.59,2215.4029090909094
23865,47,M,civil servant,5850.69,6235.162424242425
23866,47,M,civil servant,5766.27,6235.162424242425
23867,47,F,homemaker,-92.27,-185.5964
23868,47,M,craftsman,4561.09,4753.794807692308
23869,47,F,unemployed,-77.17,-60.257222222222225
23870,47,F,craftsman,4352.39,4753.794807692308
23871,47,F,fisher,2190.57,2215.4029090909094
23872,47,M,farmer,1881.2,2269.745161290323
23873,47,F,homemaker,-60.46,-185.5964
23874,47,F,homemaker,-56.88,-185.5964
23875,47,F,craftsman,4082.27,4753.794807692308
23876,47,F,fisher,2187.32,2215.4029090909094
23877,47,M,farmer,1966.67,2269.745161290323
23878,47,F,unemployed,-43.76,-60.257222222222225
23879,47,M,homemaker,-44.58,-185.5964
23880,47,F,unemployed,-47.1,-60.257222222222225
23881,47,F,craftsman,4077.85,4753.794807692308
23882,47,F,fisher,2146.23,2215.4029090909094
23883,47,M,farmer,1957.68,2269.745161290323
23884,47,M,craftsman,4061.19,4753.794807692308
23885,47,F,farmer,1997.69,2269.745161290323
23886,47,F,civil servant,4790.49,6235.162424242425
23887,47,F,unemployed,-17.27,-60.257222222222225
23888,47,M,farmer,2014.84,2269.745161290323
23889,47,M,fisher,2072.02,2215.4029090909094
23890,47,M,craftsman,3810.72,4753.794807692308
23891,47,M,farmer,1869.62,2269.745161290323
23892,47,F,civil servant,4678.08,6235.162424242425
23893,47,F,homemaker,-5.5,-185.5964
23894,47,F,fisher,2006.44,2215.4029090909094
23895,47,M,service provider,4715.28,6039.24972972973
23896,47,M,unemployed,-5.51,-60.257222222222225
23897,47,F,service provider,4355.06,6039.24972972973
23898,47,X,fisher,1947.46,2215.4029090909094
23899,47,F,craftsman,3483.67,4753.794807692308
23900,47,M,service provider,4282.36,6039.24972972973
23901,47,F,civil servant,4505.12,6235.162424242425
23902,47,F,service provider,4682.75,6039.24972972973
23903,47,F,homemaker,16.51,-185.5964
23904,47,F,fisher,1726.45,2215.4029090909094
23905,47,F,fisher,1823.13,2215.4029090909094
23906,47,M,homemaker,17.04,-185.5964
23907,47,M,homemaker,16.71,-185.5964
23908,47,X,civil servant,4146.55,6235.162424242425
23909,47,F,farmer,1775.01,2269.745161290323
23910,47,X,craftsman,3502.48,4753.794807692308
23911,47,M,homemaker,26.21,-185.5964
23912,47,F,craftsman,3495.27,4753.794807692308
23913,47,F,homemaker,26.79,-185.5964
23914,47,M,service provider,3996.27,6039.24972972973
23915,47,F,service provider,4314.77,6039.24972972973
23916,47,M,craftsman,3255.73,4753.794807692308
23917,47,F,service provider,4317.79,6039.24972972973
23918,47,F,farmer,1683.42,2269.745161290323
23919,47,F,fisher,1704.19,2215.4029090909094
23920,47,F,civil servant,4181.74,6235.162424242425
23921,47,F,service provider,3847.44,6039.24972972973
23922,47,F,homemaker,37.01,-185.5964
23923,47,F,farmer,1722.54,2269.745161290323
23924,47,M,fisher,1713.26,2215.4029090909094
23925,47,M,fisher,1613.8,2215.4029090909094
23926,47,F,homemaker,44.33,-185.5964
23927,47,M,unemployed,46.98,-60.257222222222225
23928,47,M,farmer,1594.03,2269.745161290323
23929,47,F,fisher,1608.9,2215.4029090909094
23930,47,F,fisher,1619.37,2215.4029090909094
23931,47,F,farmer,1544.93,2269.745161290323
23932,47,F,craftsman,3038.34,4753.794807692308
23933,47,F,civil servant,3624.6,6235.162424242425
23934,47,F,unemployed,52.84,-60.257222222222225
23935,47,F,craftsman,3111.06,4753.794807692308
23936,47,F,craftsman,3073.77,4753.794807692308
23937,47,M,craftsman,2993.11,4753.794807692308
23938,47,F,civil servant,3606.77,6235.162424242425
23939,47,F,civil servant,3876.58,6235.162424242425
23940,47,M,farmer,1424.44,2269.745161290323
23941,47,M,craftsman,2943.69,4753.794807692308
23942,47,M,fisher,1514.05,2215.4029090909094
23943,47,M,farmer,1453.74,2269.745161290323
23944,47,F,farmer,1418.36,2269.745161290323
23945,47,M,unemployed,63.41,-60.257222222222225
23946,47,F,service provider,3541.96,6039.24972972973
23947,47,F,unemployed,61.66,-60.257222222222225
23948,47,M,homemaker,64.19,-185.5964
23949,47,F,farmer,1434.39,2269.745161290323
23950,47,F,farmer,1352.9,2269.745161290323
23951,47,F,craftsman,2760.72,4753.794807692308
23952,47,M,farmer,1408.26,2269.745161290323
23953,47,F,homemaker,67.27,-185.5964
23954,47,F,craftsman,2754.13,4753.794807692308
23955,47,F,service provider,3379.84,6039.24972972973
23956,47,F,farmer,1467.23,2269.745161290323
23957,47,F,craftsman,2801.92,4753.794807692308
23958,47,F,fisher,1447.87,2215.4029090909094
23959,47,F,fisher,1364.06,2215.4029090909094
23960,47,M,homemaker,72.37,-185.5964
23961,47,F,homemaker,72.32,-185.5964
23962,47,M,fisher,1439.22,2215.4029090909094
23963,47,M,fisher,1349.28,2215.4029090909094
23964,47,M,fisher,1399.36,2215.4029090909094
23965,47,M,fisher,1316.67,2215.4029090909094
23966,47,M,craftsman,2649.81,4753.794807692308
23967,47,M,fisher,1361.63,2215.4029090909094
23968,47,M,craftsman,2496.03,4753.794807692308
23969,47,M,homemaker,78.93,-185.5964
23970,47,M,homemaker,77.85,-185.5964
23971,47,M,fisher,1400.29,2215.4029090909094
23972,47,M,civil servant,3082.85,6235.162424242425
23973,47,M,craftsman,2665.83,4753.794807692308
23974,47,M,civil servant,2947.88,6235.162424242425
23975,47,M,fisher,1306.62,2215.4029090909094
23976,47,F,fisher,1324.95,2215.4029090909094
23977,47,F,homemaker,77.85,-185.5964
23978,47,M,craftsman,2578.17,4753.794807692308
23979,47,F,service provider,2946.17,6039.24972972973
23980,47,F,farmer,1306.9,2269.745161290323
23981,47,M,service provider,3225.99,6039.24972972973
23982,47,X,civil servant,3083.96,6235.162424242425
23983,47,M,fisher,1211.75,2215.4029090909094
23984,47,F,homemaker,81.7,-185.5964
23985,47,M,farmer,1223.8,2269.745161290323
23986,47,F,craftsman,2305.36,4753.794807692308
23987,47,F,farmer,1287.16,2269.745161290323
23988,47,F,unemployed,84.56,-60.257222222222225
23989,47,F,farmer,1294.72,2269.745161290323
23990,47,F,fisher,1213.69,2215.4029090909094
23991,47,X,fisher,1177.8,2215.4029090909094
23992,47,F,homemaker,80.79,-185.5964
23993,47,F,farmer,1207.75,2269.745161290323
23994,47,M,fisher,1177.22,2215.4029090909094
23995,47,F,service provider,2846.28,6039.24972972973
23996,47,M,fisher,1161.35,2215.4029090909094
23997,47,F,homemaker,84.69,-185.5964
23998,47,F,service provider,2789.77,6039.24972972973
23999,47,M,farmer,1160.66,2269.745161290323
24000,47,M,unemployed,87.26,-60.257222222222225
24001,47,M,farmer,1114.46,2269.745161290323
24002,47,F,craftsman,2091.78,4753.794807692308
24003,47,M,service provider,2671.18,6039.24972972973
24004,47,F,homemaker,89.2,-185.5964
24005,47,F,unemployed,87.64,-60.257222222222225
24006,47,F,farmer,1033.63,2269.745161290323
24007,47,M,farmer,1117.19,2269.745161290323
24008,47,X,homemaker,87.87,-185.5964
24009,47,M,fisher,1078.38,2215.4029090909094
24010,47,F,craftsman,2115.35,4753.794807692308
24011,47,M,craftsman,2047.94,4753.794807692308
24012,47,F,service provider,2697.11,6039.24972972973
24013,47,M,homemaker,84.12,-185.5964
24014,47,M,craftsman,2002.88,4753.794807692308
24015,47,F,farmer,1058.87,2269.745161290323
24016,47,M,craftsman,1946.54,4753.794807692308
24017,47,M,unemployed,92.85,-60.257222222222225
24018,47,F,homemaker,90.14,-185.5964
24019,47,F,fisher,1034.81,2215.4029090909094
24020,47,F,farmer,1051.89,2269.745161290323
24021,47,M,civil servant,2560.29,6235.162424242425
24022,47,F,fisher,1038.04,2215.4029090909094
24023,47,M,civil servant,2425.7,6235.162424242425
24024,47,F,homemaker,89.65,-185.5964
24025,47,F,civil servant,2431.74,6235.162424242425
24026,47,F,farmer,1034.13,2269.745161290323
24027,47,M,unemployed,89.27,-60.257222222222225
24028,47,F,service provider,2238.57,6039.24972972973
24029,47,M,farmer,1035.84,2269.745161290323
24030,47,M,child,0.0,0.0
24031,47,M,child,0.0,0.0
24032,47,M,child,0.0,0.0
24033,47,M,child,0.0,0.0
24034,47,M,child,0.0,0.0
24035,47,M,child,0.0,0.0
24036,47,F,child,0.0,0.0
24037,47,M,child,0.0,0.0
24038,47,F,child,0.0,0.0
24039,47,F,child,0.0,0.0
24040,47,F,child,0.0,0.0
24041,47,F,child,0.0,0.0
24042,47,F,child,0.0,0.0
24043,47,M,child,0.0,0.0
24044,47,X,child,0.0,0.0
24045,47,M,child,0.0,0.0
24046,47,F,child,0.0,0.0
24047,47,M,child,0.0,0.0
24048,47,F,child,0.0,0.0
24049,47,F,child,0.0,0.0
24050,47,F,child,0.0,0.0
24051,47,F,child,0.0,0.0
24052,47,M,child,0.0,0.0
24053,47,M,child,0.0,0.0
24054,47,M,child,0.0,0.0
24055,47,F,child,0.0,0.0
24056,47,F,child,0.0,0.0
24057,47,F,child,0.0,0.0
24058,47,F,child,0.0,0.0
24059,47,M,child,0.0,0.0
24060,47,M,child,0.0,0.0
24061,47,M,child,0.0,0.0
24062,47,M,child,0.0,0.0
24063,47,M,child,0.0,0.0
24064,47,F,child,0.0,0.0
24065,47,F,child,0.0,0.0
24066,47,M,child,0.0,0.0
24067,47,M,child,0.0,0.0
24068,47,M,child,0.0,0.0
24069,47,F,child,0.0,0.0
24070,47,M,child,0.0,0.0
24071,47,X,child,0.0,0.0
24072,47,M,child,0.0,0.0
24073,47,F,child,0.0,0.0
24074,47,F,child,0.0,0.0
24075,47,F,child,0.0,0.0
24076,47,M,child,0.0,0.0
24077,47,M,child,0.0,0.0
24078,47,M,child,0.0,0.0
24079,47,F,child,0.0,0.0
24080,47,F,child,0.0,0.0
24081,47,F,child,0.0,0.0
24082,47,M,child,0.0,0.0
24083,47,F,child,0.0,0.0
24084,47,M,child,0.0,0.0
24085,47,F,child,0.0,0.0
24086,47,F,child,0.0,0.0
24087,47,M,child,0.0,0.0
24088,47,F,child,0.0,0.0
24089,47,F,child,0.0,0.0
24090,47,F,child,0.0,0.0
24091,47,F,child,0.0,0.0
24092,47,M,child,0.0,0.0
24093,47,F,child,0.0,0.0
24094,47,M,child,0.0,0.0
24095,47,M,child,0.0,0.0
24096,47,F,child,0.0,0.0
24097,47,M,child,0.0,0.0
24098,47,F,child,0.0,0.0
24099,47,M,child,0.0,0.0
24100,47,F,child,0.0,0.0
24101,47,M,child,0.0,0.0
24102,47,F,child,0.0,0.0
24103,47,F,child,0.0,0.0
24104,47,M,child,0.0,0.0
24105,47,M,child,0.0,0.0
24106,47,F,child,0.0,0.0
24107,47,M,child,0.0,0.0
24108,47,M,child,0.0,0.0
24109,47,X,child,0.0,0.0
24110,47,F,child,0.0,0.0
24111,47,F,child,0.0,0.0
24112,47,M,child,0.0,0.0
24113,47,F,child,0.0,0.0
24114,47,F,child,0.0,0.0
24115,47,M,child,0.0,0.0
24116,47,F,child,0.0,0.0
24117,47,M,child,0.0,0.0
24118,47,F,child,0.0,0.0
24119,47,F,child,0.0,0.0
24120,47,F,child,0.0,0.0
24121,47,M,child,0.0,0.0
24122,47,F,child,0.0,0.0
24123,47,F,child,0.0,0.0
24124,47,M,child,0.0,0.0
24125,47,F,child,0.0,0.0
24126,47,F,child,0.0,0.0
24127,47,F,child,0.0,0.0
24128,47,F,child,0.0,0.0
24129,47,M,child,0.0,0.0
24130,47,M,child,0.0,0.0
24131,47,F,child,0.0,0.0
24132,47,M,child,0.0,0.0
24133,47,M,child,0.0,0.0
24134,47,M,child,0.0,0.0
24135,47,M,child,0.0,0.0
24136,47,F,child,0.0,0.0
24137,47,M,child,0.0,0.0
24138,47,X,child,0.0,0.0
24139,47,F,child,0.0,0.0
24140,47,F,child,0.0,0.0
24141,47,M,child,0.0,0.0
24142,47,X,child,0.0,0.0
24143,47,M,child,0.0,0.0
24144,47,F,child,0.0,0.0
24145,47,M,child,0.0,0.0
24146,47,F,child,0.0,0.0
24147,47,F,child,0.0,0.0
24148,47,F,child,0.0,0.0
24149,47,M,child,0.0,0.0
24150,47,F,child,0.0,0.0
24151,47,F,child,0.0,0.0
24152,47,M,child,0.0,0.0
24153,47,F,child,0.0,0.0
24154,47,F,child,0.0,0.0
24155,47,M,child,0.0,0.0
24156,47,F,child,0.0,0.0
24157,47,M,child,0.0,0.0
24158,47,F,child,0.0,0.0
